Unnamed: 0,REF_U_1,REF_U_2,REF_U_3,REF_tau_11,REF_tau_12,REF_tau_13,REF_tau_22,REF_tau_23,REF_tau_33,REF_k,REF_a_11,REF_a_12,REF_a_13,REF_a_22,REF_a_23,REF_a_33,REF_b_11,REF_b_12,REF_b_13,REF_b_22,REF_b_23,REF_b_33,REF_gradU_11,REF_gradU_12,REF_gradU_13,REF_gradU_21,REF_gradU_22,REF_gradU_23,REF_gradU_31,REF_gradU_32,REF_gradU_33,REF_divtau_1,REF_divtau_2,REF_divtau_3,REF_tauplus_11,REF_tauplus_12,REF_tauplus_13,REF_tauplus_21,REF_tauplus_22,REF_tauplus_23,REF_tauplus_31,REF_tauplus_32,REF_tauplus_33,REF_Uplus_1,REF_Uplus_2,REF_Uplus_3,REF_yplus,Case
13,4.706969,1.0838607e-05,0.0,3.9015553,-0.048696212,0.0,0.007543219,0.0,1.2526436,2.580871,2.1809747,-0.048696212,0.0,-1.7130375,0.0,-0.46793717,0.42252687,-0.009434065,0.0,-0.33187196,0.0,-0.090654895,-2.3345695,519985.9,0.0,0.0,2.3345695,0.0,0.0,0.0,0.0,-16116.983,2891.764,0.0,0.5366897,-0.006698548,0.0,-0.006698548,0.0010376292,0.0,0.0,0.0,0.172311,1.745758,4.019909e-06,0.0,1.7488021,fp_3270
14,5.12923,1.2874385e-05,0.0,4.6316495,-0.063586995,0.0,0.010249614,0.0,1.4387176,3.0403085,2.6047773,-0.063586995,0.0,-2.0166228,0.0,-0.5881547,0.42837387,-0.010457327,0.0,-0.33164772,0.0,-0.09672615,-2.5379436,518871.03,0.0,0.0,2.5379436,0.0,0.0,0.0,0.0,-19043.58,3528.0889,0.0,0.6371199,-0.008746892,0.0,-0.008746892,0.0014099152,0.0,0.0,0.0,0.19790696,1.9023697,4.7749545e-06,0.0,1.9067197,fp_3270
15,5.563558,1.4968339e-05,0.0,5.3826075,-0.07890331,0.0,0.013033348,0.0,1.6301091,3.512875,3.040691,-0.07890331,0.0,-2.3288834,0.0,-0.71180755,0.43279237,-0.011230589,0.0,-0.33147824,0.0,-0.101314105,-2.7471294,517724.3,0.0,0.0,2.7471294,0.0,0.0,0.0,0.0,-22053.807,4182.5977,0.0,0.7404201,-0.010853772,0.0,-0.010853772,0.0017928398,0.0,0.0,0.0,0.22423436,2.0634568,5.551577e-06,0.0,2.06915,fp_3270
16,6.0080123,1.747053e-05,0.0,6.2567225,-0.09991998,0.0,0.017083302,0.0,1.8345457,4.054176,3.5539389,-0.09991998,0.0,-2.6857007,0.0,-0.8682382,0.43830594,-0.0123230945,0.0,-0.33122647,0.0,-0.10707949,-2.967887,516166.8,0.0,0.0,2.967887,0.0,0.0,0.0,0.0,-25407.422,4949.6313,0.0,0.8606615,-0.013744782,0.0,-0.013744782,0.002349943,0.0,0.0,0.0,0.25235623,2.2282994,6.4796095e-06,0.0,2.2362223,fp_3270
17,6.463349,2.0321442e-05,0.0,7.236737,-0.12572475,0.0,0.022193221,0.0,2.0508523,4.654891,4.1334763,-0.12572475,0.0,-3.0810676,0.0,-1.0524086,0.44399276,-0.013504585,0.0,-0.3309495,0.0,-0.1130433,-3.1994038,514264.1,0.0,0.0,3.1994038,0.0,0.0,0.0,0.0,-29061.652,5813.238,0.0,0.9954702,-0.017294431,0.0,-0.017294431,0.0030528526,0.0,0.0,0.0,0.2821109,2.3971782,7.5369785e-06,0.0,2.4080691,fp_3270
18,6.9316974,2.3253828e-05,0.0,8.244758,-0.15226695,0.0,0.027449168,0.0,2.2733402,5.2727733,4.729575,-0.15226695,0.0,-3.4877331,0.0,-1.241842,0.44849026,-0.014438981,0.0,-0.3307304,0.0,-0.117759846,-3.4375367,512306.97,0.0,0.0,3.4375367,0.0,0.0,0.0,0.0,-32820.31,6701.5234,0.0,1.1341314,-0.02094552,0.0,-0.02094552,0.0037758495,0.0,0.0,0.0,0.3127159,2.5708833,8.6245645e-06,0.0,2.5848267,fp_3270
19,7.411123,2.6503933e-05,0.0,9.335565,-0.1834173,0.0,0.033803117,0.0,2.5036771,5.9365225,5.3778834,-0.1834173,0.0,-3.9238787,0.0,-1.4540046,0.45294893,-0.015448211,0.0,-0.3304863,0.0,-0.12246265,-3.6787646,510020.38,0.0,0.0,3.6787646,0.0,0.0,0.0,0.0,-36736.137,7657.994,0.0,1.2841805,-0.025230495,0.0,-0.025230495,0.004649885,0.0,0.0,0.0,0.34440053,2.7486963,9.82999e-06,0.0,2.7666354,fp_3270
20,7.898888,3.0390509e-05,0.0,10.582987,-0.22440366,0.0,0.042541135,0.0,2.744061,6.6847944,6.1264567,-0.22440366,0.0,-4.413988,0.0,-1.7124686,0.45823824,-0.016784634,0.0,-0.3301514,0.0,-0.12808686,-3.9182644,507032.7,0.0,0.0,3.9182644,0.0,0.0,0.0,0.0,-40879.504,8741.26,0.0,1.4557732,-0.030868493,0.0,-0.030868493,0.0058518685,0.0,0.0,0.0,0.37746722,2.9296026,1.1271473e-05,0.0,2.95364,fp_3270
21,8.400592,3.4388147e-05,0.0,11.866055,-0.26656127,0.0,0.05152886,0.0,2.991314,7.4544487,6.896422,-0.26656127,0.0,-4.9181037,0.0,-1.9783185,0.4625709,-0.01787934,0.0,-0.32987708,0.0,-0.13269381,-4.164608,503959.62,0.0,0.0,4.164608,0.0,0.0,0.0,0.0,-45141.27,9855.481,0.0,1.6322694,-0.036667604,0.0,-0.036667604,0.0070882007,0.0,0.0,0.0,0.41147882,3.1156783,1.275415e-05,0.0,3.1459885,fp_3270
22,8.916634,3.8500035e-05,0.0,13.185792,-0.30992368,0.0,0.06077344,0.0,3.2456334,8.246099,7.688392,-0.30992368,0.0,-5.436626,0.0,-2.2517662,0.46618357,-0.01879214,0.0,-0.32964835,0.0,-0.13653523,-4.417992,500798.72,0.0,0.0,4.417992,0.0,0.0,0.0,0.0,-49524.836,11001.547,0.0,1.8138096,-0.042632446,0.0,-0.042632446,0.008359866,0.0,0.0,0.0,0.44646245,3.3070722,1.42792e-05,0.0,3.343834,fp_3270
23,9.434548,4.3565527e-05,0.0,14.685014,-0.36977863,0.0,0.07450479,0.0,3.503341,9.13143,8.597394,-0.36977863,0.0,-6.013115,0.0,-2.5842788,0.47075838,-0.020247575,0.0,-0.32925376,0.0,-0.14150462,-4.6433125,496471.28,0.0,0.0,4.6433125,0.0,0.0,0.0,0.0,-53752.03,12272.3125,0.0,2.0200393,-0.050865967,0.0,-0.050865967,0.010248722,0.0,0.0,0.0,0.48191217,3.4991605,1.615793e-05,0.0,3.547333,fp_3270
24,9.967086,4.8787333e-05,0.0,16.22904,-0.4315549,0.0,0.08868692,0.0,3.76836,10.043043,9.533678,-0.4315549,0.0,-6.6066756,0.0,-2.9270024,0.47464088,-0.021485265,0.0,-0.32891798,0.0,-0.14572288,-4.8745837,492005.34,0.0,0.0,4.8745837,0.0,0.0,0.0,0.0,-58096.137,13580.665,0.0,2.2324324,-0.059363782,0.0,-0.059363782,0.012199584,0.0,0.0,0.0,0.5183676,3.6966722,1.8094635e-05,0.0,3.7566476,fp_3270
25,10.514841,5.4158365e-05,0.0,17.81719,-0.49509662,0.0,0.10327433,0.0,4.040952,10.980708,10.496718,-0.49509662,0.0,-7.217198,0.0,-3.2795203,0.47796178,-0.022543928,0.0,-0.3286308,0.0,-0.14933099,-5.112464,487411.75,0.0,0.0,5.112464,0.0,0.0,0.0,0.0,-62564.387,14926.406,0.0,2.450895,-0.068104446,0.0,-0.068104446,0.014206198,0.0,0.0,0.0,0.5558648,3.8998282,2.0086685e-05,0.0,3.9719439,fp_3270
26,11.065093,6.023027e-05,0.0,19.4959,-0.5710931,0.0,0.1217765,0.0,4.313653,11.965665,11.518789,-0.5710931,0.0,-7.8553333,0.0,-3.6634564,0.4813268,-0.023863828,0.0,-0.32824475,0.0,-0.15308203,-5.348092,481939.1,0.0,0.0,5.348092,0.0,0.0,0.0,0.0,-66643.484,16329.354,0.0,2.6818147,-0.078558356,0.0,-0.078558356,0.016751317,0.0,0.0,0.0,0.593377,4.10391,2.2338683e-05,0.0,4.1933928,fp_3270
27,11.623842,6.677638e-05,0.0,21.247393,-0.65510535,0.0,0.14272882,0.0,4.5899277,12.990025,12.587377,-0.65510535,0.0,-8.517287,0.0,-4.070089,0.48450163,-0.02521571,0.0,-0.32783955,0.0,-0.15666209,-5.5854816,475899.34,0.0,0.0,5.5854816,0.0,0.0,0.0,0.0,-70555.234,17782.691,0.0,2.9227464,-0.09011491,0.0,-0.09011491,0.019633474,0.0,0.0,0.0,0.63138074,4.311143,2.4766556e-05,0.0,4.4211698,fp_3270
28,12.198559,7.350957e-05,0.0,23.048943,-0.7415186,0.0,0.16427994,0.0,4.8740973,14.04366,13.686502,-0.7415186,0.0,-9.19816,0.0,-4.488343,0.48728403,-0.026400477,0.0,-0.32748443,0.0,-0.1597996,-5.8296556,469686.94,0.0,0.0,5.8296556,0.0,0.0,0.0,0.0,-74578.78,19277.564,0.0,3.1705637,-0.102001734,0.0,-0.102001734,0.022598,0.0,0.0,0.0,0.67047054,4.5242987,2.7263814e-05,0.0,4.6554565,fp_3270
29,12.780349,8.078481e-05,0.0,24.89049,-0.83520746,0.0,0.18850093,0.0,5.1606145,15.119802,14.810621,-0.83520746,0.0,-9.891368,0.0,-4.919254,0.4897756,-0.027619654,0.0,-0.32709977,0.0,-0.16267586,-6.0776215,462959.44,0.0,0.0,6.0776215,0.0,0.0,0.0,0.0,-78319.58,20802.13,0.0,3.423883,-0.11488937,0.0,-0.11488937,0.025929788,0.0,0.0,0.0,0.7098832,4.7400775,2.9962113e-05,0.0,4.896438,fp_3270
30,13.358707,8.9018045e-05,0.0,26.760023,-0.94188416,0.0,0.21782054,0.0,5.442934,16.210388,15.953097,-0.94188416,0.0,-10.589106,0.0,-5.3639917,0.492064,-0.029051868,0.0,-0.3266148,0.0,-0.1654492,-6.325838,455315.47,0.0,0.0,6.325838,0.0,0.0,0.0,0.0,-81314.04,22342.324,0.0,3.681052,-0.12956358,0.0,-0.12956358,0.029962933,0.0,0.0,0.0,0.7487185,4.9545836,3.3015724e-05,0.0,5.144306,fp_3270
31,13.953593,9.748657e-05,0.0,28.682981,-1.0516094,0.0,0.24797803,0.0,5.733321,17.33214,17.128222,-1.0516094,0.0,-11.306783,0.0,-5.8214393,0.49411732,-0.030336974,0.0,-0.32617962,0.0,-0.16793768,-6.581148,447453.06,0.0,0.0,6.581148,0.0,0.0,0.0,0.0,-84394.08,23926.531,0.0,3.9455702,-0.14465716,0.0,-0.14465716,0.034111332,0.0,0.0,0.0,0.78866357,5.1752195,3.6156594e-05,0.0,5.399258,fp_3270
32,14.564443,0.00010622623,0.0,30.656754,-1.164764,0.0,0.27918947,0.0,6.0314164,18.483679,18.3343,-1.164764,0.0,-12.043263,0.0,-6.2910366,0.49595916,-0.031507906,0.0,-0.32578102,0.0,-0.17017815,-6.842322,439345.28,0.0,0.0,6.842322,0.0,0.0,0.0,0.0,-87522.21,25553.143,0.0,4.217078,-0.16022247,0.0,-0.16022247,0.03840471,0.0,0.0,0.0,0.8296689,5.4017763,3.939803e-05,0.0,5.6614957,fp_3270
33,15.154331,0.00011629558,0.0,32.533394,-1.29204,0.0,0.31841445,0.0,6.3161387,19.583973,19.477411,-1.29204,0.0,-12.737568,0.0,-6.739843,0.49727935,-0.032987177,0.0,-0.32520387,0.0,-0.17207548,-7.0578656,430238.53,0.0,0.0,7.0578656,0.0,0.0,0.0,0.0,-89259.68,27119.89,0.0,4.4752245,-0.17773028,0.0,-0.17773028,0.043800417,0.0,0.0,0.0,0.8688347,5.620559,4.3132633e-05,0.0,5.931227,fp_3270
34,15.761078,0.00012665268,0.0,34.46366,-1.422953,0.0,0.35876033,0.0,6.6089973,20.715708,20.653187,-1.422953,0.0,-13.451713,0.0,-7.201475,0.49849096,-0.03434478,0.0,-0.3246742,0.0,-0.17381677,-7.279569,420871.56,0.0,0.0,7.279569,0.0,0.0,0.0,0.0,-91046.805,28731.412,0.0,4.740748,-0.1957384,0.0,-0.1957384,0.04935031,0.0,0.0,0.0,0.9091197,5.845594,4.6973957e-05,0.0,6.208667,fp_3270
35,16.385162,0.00013730576,0.0,36.44909,-1.5576073,0.0,0.4002592,0.0,6.9102254,21.879787,21.862564,-1.5576073,0.0,-14.186266,0.0,-7.6762996,0.49960643,-0.035594665,0.0,-0.32418656,0.0,-0.17541988,-7.507608,411236.9,0.0,0.0,7.507608,0.0,0.0,0.0,0.0,-92885.0,30388.986,0.0,5.0138597,-0.21426116,0.0,-0.21426116,0.05505881,0.0,0.0,0.0,0.950556,6.0770597,5.0925057e-05,0.0,6.494035,fp_3270
36,16.988432,0.00014901684,0.0,38.278908,-1.7001215,0.0,0.44910967,0.0,7.2004256,22.96422,22.969425,-1.7001215,0.0,-14.860371,0.0,-8.1090555,0.5001133,-0.03701675,0.0,-0.32355487,0.0,-0.17655846,-7.711518,401040.3,0.0,0.0,7.711518,0.0,0.0,0.0,0.0,-93567.945,31960.312,0.0,5.2655654,-0.23386513,0.0,-0.23386513,0.061778575,0.0,0.0,0.0,0.9904753,6.3008046,5.5268552e-05,0.0,6.787558,fp_3270
37,17.598032,0.00016127524,0.0,40.10109,-1.8478407,0.0,0.50109607,0.0,7.4933777,24.047781,24.069235,-1.8478407,0.0,-15.530759,0.0,-8.538477,0.5004461,-0.03842019,0.0,-0.32291457,0.0,-0.17753148,-7.9126062,390471.44,0.0,0.0,7.9126062,0.0,0.0,0.0,0.0,-93929.56,33538.836,0.0,5.516221,-0.25418505,0.0,-0.25418505,0.06892972,0.0,0.0,0.0,1.0307732,6.5268984,5.9815047e-05,0.0,7.089469,fp_3270
38,18.225054,0.00017388396,0.0,41.975346,-1.9997813,0.0,0.5545681,0.0,7.7947016,25.162308,25.200474,-1.9997813,0.0,-16.220304,0.0,-8.98017,0.5007584,-0.039737634,0.0,-0.32231352,0.0,-0.17844489,-8.119441,379600.53,0.0,0.0,8.119441,0.0,0.0,0.0,0.0,-94301.516,35162.47,0.0,5.7740397,-0.2750857,0.0,-0.2750857,0.07628521,0.0,0.0,0.0,1.0722227,6.7594533,6.449147e-05,0.0,7.400008,fp_3270
39,18.834988,0.00018750278,0.0,43.688328,-2.1548514,0.0,0.6144447,0.0,8.088612,26.195692,26.224531,-2.1548514,0.0,-16.84935,0.0,-9.375182,0.5005505,-0.041129883,0.0,-0.32160535,0.0,-0.17894512,-8.305857,368499.28,0.0,0.0,8.305857,0.0,0.0,0.0,0.0,-93878.98,36697.86,0.0,6.0096736,-0.29641682,0.0,-0.29641682,0.08452171,0.0,0.0,0.0,1.1126523,6.98567,6.9542526e-05,0.0,7.7194214,fp_3270
40,19.438667,0.0002019504,0.0,45.304905,-2.313533,0.0,0.67933166,0.0,8.380079,27.182158,27.183466,-2.313533,0.0,-17.442106,0.0,-9.74136,0.5000241,-0.042556096,0.0,-0.3208374,0.0,-0.17918666,-8.479785,357135.16,0.0,0.0,8.479785,0.0,0.0,0.0,0.0,-92899.65,38186.035,0.0,6.232047,-0.3182447,0.0,-0.3182447,0.093447424,0.0,0.0,0.0,1.152746,7.2095675,7.490098e-05,0.0,8.047963,fp_3270
41,20.059597,0.0002168109,0.0,46.96768,-2.4767492,0.0,0.7460729,0.0,8.679875,28.196815,28.169806,-2.4767492,0.0,-18.051804,0.0,-10.118002,0.49952105,-0.043918952,0.0,-0.3201036,0.0,-0.17941745,-8.658685,345446.25,0.0,0.0,8.658685,0.0,0.0,0.0,0.0,-91892.336,39716.734,0.0,6.460775,-0.34069636,0.0,-0.34069636,0.10262821,0.0,0.0,0.0,1.1939853,7.439863,8.041256e-05,0.0,8.385893,fp_3270
42,20.666359,0.0002324769,0.0,48.47953,-2.640176,0.0,0.8186247,0.0,8.974603,29.136377,29.055277,-2.640176,0.0,-18.605627,0.0,-10.44965,0.49860826,-0.04530721,0.0,-0.31928518,0.0,-0.17932308,-8.815863,333732.97,0.0,0.0,8.815863,0.0,0.0,0.0,0.0,-90375.89,41159.484,0.0,6.668741,-0.36317703,0.0,-0.36317703,0.11260828,0.0,0.0,0.0,1.2345273,7.6649036,8.6222884e-05,0.0,8.73348,fp_3270
43,21.256386,0.00024899718,0.0,49.8227,-2.803518,0.0,0.8974174,0.0,9.263192,29.991653,29.828262,-2.803518,0.0,-19.09702,0.0,-10.731244,0.49727604,-0.046738304,0.0,-0.31837222,0.0,-0.17890383,-8.948882,322015.6,0.0,0.0,8.948882,0.0,0.0,0.0,0.0,-88303.24,42502.86,0.0,6.853505,-0.38564602,0.0,-0.38564602,0.12344684,0.0,0.0,0.0,1.2742251,7.883738,9.2350056e-05,0.0,9.091001,fp_3270
44,21.863276,0.00026598957,0.0,51.204254,-2.971528,0.0,0.9784618,0.0,9.560029,30.871372,30.623339,-2.971528,0.0,-19.602453,0.0,-11.020885,0.4959828,-0.04812757,0.0,-0.31748593,0.0,-0.17849685,-9.085704,309963.38,0.0,0.0,9.085704,0.0,0.0,0.0,0.0,-86171.37,43884.62,0.0,7.0435486,-0.4087571,0.0,-0.4087571,0.13459513,0.0,0.0,0.0,1.3150573,8.108826,9.865232e-05,0.0,9.458737,fp_3270
45,22.455898,0.0002838066,0.0,52.43732,-3.1374772,0.0,1.0651853,0.0,9.852154,31.67733,31.319101,-3.1374772,0.0,-20.053036,0.0,-11.266066,0.49434564,-0.049522437,0.0,-0.31652027,0.0,-0.17782538,-9.213152,298048.22,0.0,0.0,9.213152,0.0,0.0,0.0,0.0,-83723.58,45167.598,0.0,7.2131667,-0.43158472,0.0,-0.43158472,0.14652464,0.0,0.0,0.0,1.3552414,8.328623,0.00010526046,0.0,9.836984,fp_3270
46,23.026154,0.00030255446,0.0,53.47191,-3.2996364,0.0,1.158569,0.0,10.136223,32.38335,31.883007,-3.2996364,0.0,-20.43033,0.0,-11.452677,0.4922747,-0.050946496,0.0,-0.31544498,0.0,-0.17682973,-9.327726,286391.34,0.0,0.0,9.327726,0.0,0.0,0.0,0.0,-80888.77,46315.297,0.0,7.3554826,-0.453891,0.0,-0.453891,0.1593703,0.0,0.0,0.0,1.3943173,8.540123,0.000112213806,0.0,10.226039,fp_3270
47,23.612703,0.00032183804,0.0,54.53606,-3.4664297,0.0,1.2546214,0.0,10.428409,33.109543,32.463028,-3.4664297,0.0,-20.818409,0.0,-11.644621,0.49023673,-0.05234789,0.0,-0.3143868,0.0,-0.17584991,-9.445576,274401.3,0.0,0.0,9.445576,0.0,0.0,0.0,0.0,-77972.95,47495.793,0.0,7.501865,-0.4768347,0.0,-0.4768347,0.17258306,0.0,0.0,0.0,1.4345098,8.757668,0.00011936586,0.0,10.626212,fp_3270
48,24.180428,0.00034198698,0.0,55.43608,-3.6283007,0.0,1.3566082,0.0,10.7138,33.753246,32.933918,-3.6283007,0.0,-21.145555,0.0,-11.7883625,0.48786297,-0.053747434,0.0,-0.31323737,0.0,-0.17462562,-9.55089,262752.72,0.0,0.0,9.55089,0.0,0.0,0.0,0.0,-74890.57,48546.234,0.0,7.62567,-0.49910137,0.0,-0.49910137,0.18661214,0.0,0.0,0.0,1.4737678,8.968229,0.00012683884,0.0,11.037822,fp_3270
49,24.726637,0.00036304485,0.0,56.15555,-3.7845244,0.0,1.4648914,0.0,10.991291,34.305866,33.28497,-3.7845244,0.0,-21.405685,0.0,-11.879285,0.48512068,-0.055158563,0.0,-0.31198287,0.0,-0.17313781,-9.642352,251496.6,0.0,0.0,9.642352,0.0,0.0,0.0,0.0,-71631.83,49453.02,0.0,7.724638,-0.5205912,0.0,-0.5205912,0.20150736,0.0,0.0,0.0,1.5119388,9.170812,0.00013464896,0.0,11.461194,fp_3270
50,25.288456,0.00038470453,0.0,56.895573,-3.9452128,0.0,1.5762693,0.0,11.276712,34.87428,33.646053,-3.9452128,0.0,-21.673248,0.0,-11.972806,0.4823907,-0.056563366,0.0,-0.31073403,0.0,-0.17165668,-9.736428,239918.8,0.0,0.0,9.736428,0.0,0.0,0.0,0.0,-68279.95,50385.715,0.0,7.8264346,-0.5426951,0.0,-0.5426951,0.21682826,0.0,0.0,0.0,1.5512006,9.379184,0.00014268229,0.0,11.896665,fp_3270
51,25.821995,0.00040730776,0.0,57.44069,-4.096782,0.0,1.6939422,0.0,11.550441,35.342537,33.878998,-4.096782,0.0,-21.867748,0.0,-12.01125,0.47929496,-0.057958234,0.0,-0.3093687,0.0,-0.16992626,-9.808544,228983.1,0.0,0.0,9.808544,0.0,0.0,0.0,0.0,-64924.035,51132.91,0.0,7.9014196,-0.56354463,0.0,-0.56354463,0.2330151,0.0,0.0,0.0,1.5888542,9.577067,0.00015106554,0.0,12.34458,fp_3270
52,26.341698,0.00043076984,0.0,57.859646,-4.243688,0.0,1.8170197,0.0,11.818972,35.747818,34.027767,-4.243688,0.0,-22.01486,0.0,-12.012908,0.47594187,-0.0593559,0.0,-0.3079189,0.0,-0.16802295,-9.866551,218373.14,0.0,0.0,9.866551,0.0,0.0,0.0,0.0,-61532.387,51762.273,0.0,7.9590507,-0.58375275,0.0,-0.58375275,0.24994539,0.0,0.0,0.0,1.6257927,9.769818,0.00015976735,0.0,12.805295,fp_3270
53,26.876251,0.00045490242,0.0,58.290577,-4.394792,0.0,1.9436144,0.0,12.095176,36.164684,34.18079,-4.394792,0.0,-22.166176,0.0,-12.014613,0.47257137,-0.060760822,0.0,-0.3064616,0.0,-0.16610976,-9.926216,207459.98,0.0,0.0,9.926216,0.0,0.0,0.0,0.0,-58043.812,52409.63,0.0,8.018329,-0.60453826,0.0,-0.60453826,0.26735947,0.0,0.0,0.0,1.6637868,9.968078,0.00016871783,0.0,13.279177,fp_3270
54,27.368656,0.00047991428,0.0,58.491085,-4.53116,0.0,2.0765035,0.0,12.351732,36.45966,34.184643,-4.53116,0.0,-22.229937,0.0,-11.954708,0.46880093,-0.06213936,0.0,-0.3048566,0.0,-0.16394432,-9.968974,197593.05,0.0,0.0,9.968974,0.0,0.0,0.0,0.0,-54756.395,52795.09,0.0,8.04591,-0.62329674,0.0,-0.62329674,0.28563944,0.0,0.0,0.0,1.6990781,10.150705,0.00017799443,0.0,13.766601,fp_3270
55,27.860954,0.0005056877,0.0,58.637383,-4.6667194,0.0,2.213851,0.0,12.608819,36.730026,34.1507,-4.6667194,0.0,-22.272833,0.0,-11.877866,0.464888,-0.06352731,0.0,-0.30319652,0.0,-0.16169149,-10.008358,187779.45,0.0,0.0,10.008358,0.0,0.0,0.0,0.0,-51449.312,53122.336,0.0,8.066034,-0.64194405,0.0,-0.64194405,0.30453268,0.0,0.0,0.0,1.7344425,10.333292,0.0001875535,0.0,14.267953,fp_3270
56,28.361994,0.00053222355,0.0,58.7689,-4.804326,0.0,2.3552175,0.0,12.870501,36.99731,34.104027,-4.804326,0.0,-22.309656,0.0,-11.794373,0.46089876,-0.06492805,0.0,-0.30150375,0.0,-0.15939501,-10.048007,177816.11,0.0,0.0,10.048007,0.0,0.0,0.0,0.0,-48086.76,53433.1,0.0,8.0841255,-0.66087294,0.0,-0.66087294,0.32397872,0.0,0.0,0.0,1.7704388,10.519122,0.00019739532,0.0,14.783633,fp_3270
57,28.814297,0.000559824,0.0,58.679596,-4.9242287,0.0,2.5017335,0.0,13.107057,37.14419,33.9168,-4.9242287,0.0,-22.261063,0.0,-11.655739,0.4565559,-0.066285305,0.0,-0.29965737,0.0,-0.15689853,-10.078601,169115.84,0.0,0.0,10.078601,0.0,0.0,0.0,0.0,-45090.445,53446.78,0.0,8.071841,-0.67736644,0.0,-0.67736644,0.34413314,0.0,0.0,0.0,1.802979,10.686876,0.00020763198,0.0,15.31405,fp_3270
58,29.279526,0.00058821315,0.0,58.58774,-5.0475574,0.0,2.6524365,0.0,13.350374,37.295277,33.724224,-5.0475574,0.0,-22.21108,0.0,-11.513144,0.4521246,-0.0676702,0.0,-0.2977734,0.0,-0.15435123,-10.110069,160166.94,0.0,0.0,10.110069,0.0,0.0,0.0,0.0,-42008.5,53460.855,0.0,8.059206,-0.6943313,0.0,-0.6943313,0.36486354,0.0,0.0,0.0,1.8364491,10.859424,0.00021816118,0.0,15.859625,fp_3270
59,29.73066,0.0006174658,0.0,58.414013,-5.164937,0.0,2.806962,0.0,13.585422,37.4032,33.478546,-5.164937,0.0,-22.128504,0.0,-11.350044,0.4475359,-0.06904405,0.0,-0.2958103,0.0,-0.15172558,-10.137569,151642.08,0.0,0.0,10.137569,0.0,0.0,0.0,0.0,-39072.535,53347.707,0.0,8.035308,-0.71047777,0.0,-0.71047777,0.38611975,0.0,0.0,0.0,1.8687818,11.026744,0.00022901065,0.0,16.42079,fp_3270
60,30.157825,0.0006476247,0.0,58.128654,-5.2729197,0.0,2.965252,0.0,13.806698,37.450302,33.16179,-5.2729197,0.0,-22.001617,0.0,-11.160171,0.44274393,-0.07039889,0.0,-0.29374418,0.0,-0.14899974,-10.159304,143788.56,0.0,0.0,10.159304,0.0,0.0,0.0,0.0,-36367.695,53059.547,0.0,7.9960546,-0.72533166,0.0,-0.72533166,0.40789378,0.0,0.0,0.0,1.8992201,11.185175,0.00024019623,0.0,16.997993,fp_3270
61,30.597197,0.0006786455,0.0,57.835144,-5.383988,0.0,3.128065,0.0,14.034297,37.498753,32.835976,-5.383988,0.0,-21.871103,0.0,-10.964872,0.43782756,-0.07178889,0.0,-0.29162443,0.0,-0.14620316,-10.181659,135710.62,0.0,0.0,10.181659,0.0,0.0,0.0,0.0,-33585.562,52763.152,0.0,7.9556804,-0.74061,0.0,-0.74061,0.43029,0.0,0.0,0.0,1.9305282,11.348132,0.00025170145,0.0,17.59169,fp_3270
62,30.998266,0.0007107465,0.0,57.41974,-5.4808064,0.0,3.292494,0.0,14.23826,37.475246,32.43624,-5.4808064,0.0,-21.691004,0.0,-10.745237,0.43276888,-0.07312568,0.0,-0.28940442,0.0,-0.14336446,-10.202849,128655.05,0.0,0.0,10.202849,0.0,0.0,0.0,0.0,-31186.139,52240.336,0.0,7.8985376,-0.7539281,0.0,-0.7539281,0.45290852,0.0,0.0,0.0,1.958585,11.496883,0.00026360733,0.0,18.202353,fp_3270
63,31.402027,0.00074379833,0.0,56.972897,-5.577388,0.0,3.4610984,0.0,14.442857,37.438427,32.013947,-5.577388,0.0,-21.497852,0.0,-10.516094,0.42755464,-0.07448748,0.0,-0.28710946,0.0,-0.14044519,-10.224335,121613.85,0.0,0.0,10.224335,0.0,0.0,0.0,0.0,-28797.82,51665.01,0.0,7.837071,-0.76721364,0.0,-0.76721364,0.47610137,0.0,0.0,0.0,1.9867289,11.646634,0.00027586584,0.0,18.830467,fp_3270
64,31.79822,0.00077783526,0.0,56.483078,-5.6703267,0.0,3.632448,0.0,14.641358,37.37844,31.564117,-5.6703267,0.0,-21.286514,0.0,-10.277603,0.42222354,-0.075850226,0.0,-0.2847432,0.0,-0.13748035,-10.245386,114832.69,0.0,0.0,10.245386,0.0,0.0,0.0,0.0,-26516.158,51002.15,0.0,7.769693,-0.7799981,0.0,-0.7799981,0.49967185,0.0,0.0,0.0,2.0140343,11.793577,0.00028848974,0.0,19.47653,fp_3270
65,32.170006,0.0008129209,0.0,55.922783,-5.7539506,0.0,3.8048182,0.0,14.823204,37.275402,31.072514,-5.7539506,0.0,-21.04545,0.0,-10.027063,0.4167965,-0.07718161,0.0,-0.28229675,0.0,-0.13449974,-10.26508,108720.17,0.0,0.0,10.26508,0.0,0.0,0.0,0.0,-24496.332,50187.414,0.0,7.6926193,-0.7915013,0.0,-0.7915013,0.5233827,0.0,0.0,0.0,2.0390487,11.931467,0.0003015026,0.0,20.141056,fp_3270
